204,646,299,535,427,206
204,645,299,535,385,206
204,645,299,535,385,205
205,646,299,535,386,206
204,646,298,535,386,205
204,646,299,535,386,206
205,646,299,535,386,206
205,646,299,535,386,206
204,646,298,535,386,201
205,646,299,535,386,197
204,646,299,535,385,196
205,646,299,535,386,154
205,647,299,535,386,76
206,646,299,535,386,19
205,647,298,535,386,19
205,647,299,535,386,19
204,647,300,535,386,18
204,647,299,535,386,18
205,648,299,535,386,19
206,647,299,535,386,19
205,647,298,535,386,17
204,647,299,535,385,18
205,648,299,535,385,19
205,648,299,535,386,20
205,633,299,535,386,19
205,620,299,534,385,19
205,649,309,535,386,18
206,646,309,535,385,19
204,620,301,535,385,19
205,633,300,535,385,18
205,648,304,535,385,19
205,650,322,535,386,77
205,641,356,535,385,156
205,631,500,535,385,195
204,622,433,535,385,196
205,633,474,534,386,195
205,636,530,534,386,195
205,625,566,535,386,196
205,646,620,535,387,195
205,642,656,535,385,195
204,635,657,534,399,196
205,637,657,535,453,195
205,614,658,535,528,195
205,634,659,534,622,195
206,631,658,532,687,196
205,651,655,538,701,195
205,644,653,558,701,195
205,646,654,584,701,196
206,647,654,613,701,196
205,648,654,643,702,195
204,637,650,672,701,196
204,638,653,703,701,196
205,628,651,734,701,195
205,627,658,740,701,196
205,635,658,742,701,195
205,635,658,741,702,196
205,639,658,742,702,196
205,634,658,741,701,196
204,635,658,741,701,196
205,638,658,742,701,196
205,637,658,741,702,196
200,635,658,741,701,196
202,638,658,741,702,195
205,636,658,741,702,197
204,631,658,740,701,196
203,645,658,740,702,196
204,622,658,739,701,196
205,653,657,739,701,196
203,656,656,737,699,195
203,640,661,739,701,196
203,616,660,739,701,196
203,616,660,740,701,196
203,623,659,740,701,196
243,631,660,740,702,195
583,623,663,740,701,196
588,622,660,740,702,196
590,624,659,740,701,195
589,628,659,740,701,196
589,614,660,740,699,196
548,617,659,740,675,196
401,616,661,741,619,195
356,626,661,740,546,195
356,629,659,741,457,196
343,625,659,740,377,195
351,623,659,739,305,195
354,623,659,739,274,196
354,626,659,739,277,195
354,623,659,740,327,195
355,632,659,740,395,195
355,623,658,740,463,195
355,618,659,740,520,196
355,635,657,740,526,195
355,635,659,740,526,196
355,635,665,740,526,195
355,620,699,740,526,195
355,627,736,740,532,195
355,639,781,740,531,196
355,623,842,739,526,196
355,619,897,741,528,195
355,626,928,729,528,196
354,621,926,706,528,195
355,621,921,677,528,196
354,624,927,645,528,196
354,625,928,606,528,196
354,631,929,570,528,195
353,632,927,536,528,196
353,634,927,496,528,195
352,630,928,472,528,195
352,627,928,473,527,195
352,628,928,473,527,196
351,629,927,473,527,196
351,630,927,473,527,196
350,632,929,473,527,199
349,635,928,473,526,248
348,637,929,473,526,327
349,637,928,473,526,415
354,636,927,473,526,459
347,638,927,473,526,459
349,637,770,473,525,459
357,633,772,472,525,459
356,635,929,473,525,459
354,649,927,473,535,460
354,654,928,473,534,459
355,654,927,473,535,459
354,651,927,473,531,459
354,647,926,473,522,459
341,649,928,473,521,478
355,652,928,473,517,541
349,644,927,473,524,612
351,636,927,473,526,617
500,630,927,473,530,617
683,655,926,473,530,617
683,618,927,473,530,617
683,620,927,473,518,617
663,620,926,473,461,617
662,615,928,473,370,617
690,615,927,473,316,617
686,621,928,473,311,617
661,624,926,473,311,617
663,621,927,473,311,617
577,619,926,473,311,618
349,620,927,461,310,617
298,618,924,427,310,617
278,619,926,374,311,616
288,627,928,317,311,617
279,620,927,285,311,617
290,628,927,281,311,617
287,622,926,281,311,618
287,621,928,282,311,617
287,619,926,281,311,617
287,619,920,282,311,617
287,621,850,282,311,617
279,629,754,281,311,617
280,613,680,281,311,617
279,616,665,281,311,617
278,616,737,282,311,617
300,615,817,282,311,617
302,615,882,282,311,617
300,631,912,282,310,618
286,640,897,283,310,617
301,641,911,282,311,618
296,616,911,282,310,618
297,653,912,282,311,617
296,636,911,281,310,617
301,617,910,281,311,617
301,651,911,281,310,617
301,614,909,283,310,617
302,674,910,281,310,617
302,786,911,282,310,617
302,901,909,282,310,617
302,914,911,282,311,618
301,906,900,282,310,617
302,796,878,281,310,616
301,822,846,281,309,616
302,808,809,281,310,617
302,812,802,281,310,617
302,807,801,282,310,617
302,818,814,281,309,617
302,818,1021,282,308,617
303,831,1023,282,309,618
303,796,1021,282,309,618
302,809,1022,282,309,618
302,804,903,282,309,618
302,815,864,282,308,617
302,805,832,282,308,617
303,805,828,282,308,618
303,809,1023,283,308,617
302,806,1022,283,308,618
302,806,1021,282,308,618
302,812,1021,282,308,617
303,818,1019,282,308,617
302,809,1020,281,308,617
302,816,1021,282,308,617
302,808,1020,282,308,617
302,806,1020,282,308,618
303,804,1019,281,308,617
302,806,1019,282,308,617
302,811,1020,281,308,617
302,812,1020,282,309,617
302,812,1020,283,308,617
302,814,1021,283,309,617
301,794,1020,283,309,617
302,792,1003,282,309,617
302,792,1021,282,310,617
302,807,1020,282,309,617
302,798,1020,282,310,617
302,826,1020,282,309,617
299,793,1020,283,309,617
295,796,1012,283,309,617
301,797,925,283,309,617
302,795,926,282,309,617
302,794,914,283,309,617
302,795,947,282,310,617
302,794,943,282,309,617
302,795,937,283,309,617
302,801,918,282,309,617
302,795,888,282,309,618
302,801,921,283,309,617
302,792,909,282,309,617
302,792,909,283,309,617
302,794,914,282,309,618
302,795,912,280,309,617
302,794,912,290,309,617
303,793,908,329,309,618
302,792,904,382,309,618
302,792,893,434,310,617
302,794,883,475,309,617
301,792,883,530,309,617
302,793,884,570,309,617
302,806,892,580,310,618
301,813,893,580,310,617
301,796,887,580,310,617
302,807,960,580,309,617
301,793,925,579,342,617
302,794,886,579,459,617
301,794,886,579,593,617
302,797,887,579,701,617
302,796,890,579,751,618
302,797,887,578,752,617
302,795,887,579,750,617
302,796,888,579,751,617
301,795,887,579,750,618
302,795,887,579,751,657
302,795,887,579,751,753
302,795,888,579,751,856
302,795,889,579,750,939
302,796,892,579,750,959
302,795,891,579,751,958
302,796,899,579,752,959
302,799,887,579,751,958
302,801,890,580,750,957
302,802,891,580,751,958
302,801,854,579,750,958
302,802,787,579,751,956
301,802,637,580,750,958
302,802,544,579,751,958
302,795,525,579,751,957
302,793,526,580,751,958
302,792,526,579,751,958
302,792,526,580,751,958
302,792,526,579,750,957
301,792,526,576,751,958
301,793,527,537,751,958
302,791,527,477,751,958
301,798,526,463,750,958
301,798,526,464,751,957
298,801,526,463,751,958
302,812,526,463,750,958
301,812,526,463,751,958
302,796,526,464,750,958
302,805,526,463,721,958
301,806,526,463,641,956
302,806,526,463,552,957
302,804,527,463,490,957
301,806,675,463,455,957
302,796,526,463,452,957
302,806,654,463,452,957
302,792,652,463,452,957
302,793,634,463,452,957
302,804,526,463,453,958
302,804,650,463,452,958
301,778,526,463,452,957
302,734,527,464,453,958
302,625,527,463,452,958
302,609,527,463,452,957
302,579,527,463,453,957
301,580,553,463,452,957
301,581,552,463,452,958
302,561,541,463,452,957
302,579,549,463,453,957
301,578,548,463,452,957
302,582,550,464,452,957
302,576,548,463,452,958
301,574,545,463,452,958
302,571,546,463,452,977
302,573,548,463,452,1019
302,574,546,463,453,1022
302,572,531,464,452,1023
302,576,544,463,452,1021
302,571,540,463,452,1023
302,570,546,463,452,1023
302,559,537,463,452,1023
302,559,535,463,452,1022
302,555,534,464,452,1022
302,561,542,463,452,1023
302,559,539,463,452,1023
302,558,526,464,452,1021
302,556,526,463,452,1022
302,557,527,463,452,1022
302,557,526,463,452,1023
302,558,527,463,452,1023
181,566,527,463,452,1022
59,576,526,466,452,1023
57,576,526,483,452,1023
58,578,526,514,452,1023
58,577,526,556,452,1021
135,579,527,591,452,1022
294,576,527,632,452,1021
346,576,526,671,452,1023
346,574,547,705,452,1022
346,582,539,733,452,1023
346,571,536,749,452,1021
346,564,526,741,452,1021
346,566,529,742,452,1022
346,550,530,742,452,1023
346,552,530,742,453,1023
346,553,533,741,453,1022
346,555,533,742,452,1023
346,556,533,742,452,1023
346,577,546,742,453,1023
345,598,551,743,452,1021
346,591,550,743,453,1023
345,568,542,742,453,1022
338,580,543,742,453,1022
341,550,537,742,452,1022
343,554,539,742,453,1022
339,552,521,742,452,1021
338,552,526,742,452,1023
340,555,505,743,452,1021
344,557,482,742,452,1021
344,558,455,743,453,1023
338,559,428,743,452,1021
345,564,398,743,446,1023
321,552,381,743,403,1023
306,552,381,743,334,1021
337,552,379,743,277,1023
345,552,381,742,235,1022
332,552,379,739,233,1021
330,560,383,746,233,1022
344,581,368,733,234,1022
339,570,358,708,233,1023
337,573,197,668,233,1023
345,573,198,623,233,1022
345,573,197,585,233,1021
344,566,198,557,233,1022
343,563,196,546,233,1023
342,565,197,545,233,1021
339,578,406,545,234,1022
333,578,378,545,233,1022
327,578,402,546,233,1023
323,571,197,545,233,1020
324,550,196,549,233,1019
319,550,196,563,233,1020
344,551,196,583,233,1021
316,553,197,598,232,1018
320,554,355,605,234,1021
340,552,196,605,233,1019
343,552,197,607,233,1019
344,559,197,605,232,1019
342,560,196,607,232,1019
341,562,196,607,232,1017
343,569,196,608,232,1016
343,567,196,607,232,1018
342,566,196,610,232,1015
342,560,196,622,233,1019
333,605,197,645,233,1019
338,554,196,671,232,1020
323,555,196,696,233,1019
312,556,196,727,233,1019
312,584,197,758,233,1019
310,588,196,790,233,1019
344,585,196,819,233,1019
344,585,196,852,232,1019
344,592,196,852,234,1020
342,561,196,853,233,1021
338,566,196,854,233,1021
328,551,197,857,234,1020
304,555,196,852,233,1018
301,577,196,853,233,914
298,578,196,823,233,776
338,581,196,786,233,631
339,577,196,737,233,498
331,553,196,674,233,446
339,599,196,603,233,446
313,599,197,532,234,470
300,598,196,460,233,537
303,556,196,434,234,646
335,551,196,427,233,754
334,560,196,433,234,840
333,577,196,467,234,890
339,573,196,509,234,892
338,571,196,533,234,892
333,558,196,532,234,894
339,555,196,532,234,893
341,584,197,532,234,893
342,550,197,532,234,893
342,555,196,533,234,893
342,572,196,532,234,893
343,574,195,533,207,893
341,574,150,532,131,893
338,575,72,532,26,892
338,575,0,532,0,892
332,551,0,533,0,892
334,578,0,533,0,892
331,554,0,532,0,893
330,554,4,532,64,892
330,553,91,533,138,894
326,623,171,533,195,895
338,613,194,533,190,895
338,572,144,532,127,893
340,573,78,532,42,892
340,555,21,532,0,893
342,558,17,532,0,892
341,561,17,532,0,892
342,563,16,532,0,892
341,565,17,532,0,892
338,568,17,532,0,892
335,564,16,532,0,892
340,553,17,532,0,892
338,554,16,532,0,892
341,572,16,532,0,894
294,570,17,532,0,892
341,573,18,531,0,892
345,590,17,532,0,894
343,551,16,532,0,892
342,551,16,532,0,893
343,552,17,532,0,892
343,571,17,532,0,892
332,571,17,532,0,893
338,554,18,531,0,891
337,573,18,532,0,891
337,560,17,532,0,892
334,563,16,532,0,894
315,564,16,532,0,892
316,572,18,532,0,893
319,572,17,532,0,892
315,553,16,532,0,892
325,552,16,532,0,892
318,560,17,532,0,892
316,568,17,532,0,893
303,567,17,532,0,892
337,559,16,532,0,892
342,559,17,532,0,892
327,571,17,532,0,892
334,574,17,531,0,890
336,573,16,531,1,892
336,573,17,531,0,891
329,520,17,530,0,889
90,286,16,532,0,891
0,218,17,532,0,891
0,250,17,532,0,893
0,217,18,532,0,891
173,227,17,532,0,891
323,277,16,531,0,891
328,256,17,532,0,892
329,219,18,532,0,892
329,81,16,532,0,892
302,42,17,531,0,891
115,33,18,532,0,893
0,33,16,532,0,892
0,118,18,532,0,892
0,137,16,532,0,892
0,116,17,532,0,892
0,71,18,532,0,892
0,89,17,532,0,892
0,298,17,532,0,893
0,661,17,532,0,892
0,737,16,532,0,892
0,747,17,532,0,892
0,735,17,532,0,892
0,715,16,532,0,893
0,497,17,532,0,892
0,467,17,532,0,893
0,447,17,532,0,893
149,473,18,532,0,892
397,523,16,532,0,893
442,483,16,532,0,892
443,457,17,532,0,892
443,500,17,532,0,892
443,454,79,532,0,893
443,271,56,532,0,891
443,155,83,532,0,892
191,101,17,531,0,891
0,89,43,531,0,890
0,150,74,531,0,890
202,84,28,531,0,891
361,85,27,531,0,891
395,122,17,532,0,892
395,82,16,532,0,891
395,151,29,531,0,891
395,407,16,531,0,893
394,455,17,531,0,890
394,458,17,531,0,890
145,429,17,531,0,891
45,453,17,532,0,890
45,427,19,532,0,891
45,440,18,532,0,890
45,435,17,531,0,891
43,429,17,531,0,891
45,499,18,532,0,892
44,496,18,532,0,891
44,522,16,532,0,891
46,521,18,532,0,890
44,498,18,531,0,891
45,514,17,532,0,892
44,473,17,531,0,891
45,494,18,532,0,891
46,502,17,532,0,893
44,492,18,532,0,891
45,503,18,532,0,891
45,428,17,532,0,892
44,430,18,531,0,891
45,428,17,531,0,890
45,444,18,531,0,890
44,454,16,531,0,891
44,457,16,531,0,890
45,431,17,532,0,890
46,437,16,532,0,891
44,447,18,531,0,891
46,430,17,531,0,892
45,433,17,531,0,891
44,439,17,532,0,891
45,444,17,532,0,890
44,425,17,532,0,890
45,426,18,532,0,891
44,426,17,532,0,891
44,426,17,532,0,891
45,427,17,532,0,891
44,428,17,532,0,891
44,430,17,532,0,893
44,426,17,532,0,891
44,440,18,532,0,893
44,442,16,532,0,892
43,444,18,532,0,892
44,446,46,532,0,892
45,447,110,532,0,892
46,447,179,532,0,892
44,449,240,532,0,892
44,452,297,532,0,892
44,445,336,532,0,892
44,479,364,532,0,892
44,476,431,533,0,892
44,476,430,532,0,892
45,479,435,532,0,893
42,461,424,532,0,894
43,444,414,532,0,892
45,439,406,532,0,892
43,531,440,532,0,892
43,544,398,532,0,892
44,511,218,532,0,892
43,509,117,532,0,894
43,461,0,532,0,892
45,466,0,532,0,892
43,481,0,532,0,894
43,478,0,532,0,893
42,477,164,532,0,892
45,471,0,532,0,892
44,469,0,529,0,892
44,469,0,532,0,892
43,469,0,531,0,892
45,468,0,526,0,892
43,468,252,482,0,892
45,469,238,416,0,892
44,470,229,375,0,892
45,469,227,324,0,892
45,471,231,272,0,892
44,470,0,211,0,892
44,469,0,158,0,892
44,471,0,145,0,892
45,470,0,183,0,892
43,470,0,253,0,892
42,470,0,334,0,892
43,470,0,407,0,892
43,470,0,433,0,893
43,470,0,433,0,892
44,470,0,433,0,892
42,470,0,433,0,891
43,470,176,433,0,893
43,471,159,433,0,892
44,471,161,433,0,893
43,470,210,433,87,892
43,470,212,433,196,892
44,471,243,434,315,892
44,471,147,433,423,892
44,470,214,433,450,893
43,471,241,434,448,892
42,472,0,434,449,893
44,465,0,434,449,892
43,465,251,433,447,893
43,466,246,434,450,893
44,466,0,434,452,946
44,466,0,433,458,1023
42,467,0,434,458,1020
43,466,0,434,457,1020
44,466,0,434,435,1021
42,467,1,434,443,954
43,465,0,433,439,769
44,467,53,434,439,651
44,467,46,434,438,637
45,467,45,434,438,637
44,468,0,434,438,637
45,467,0,434,439,637
45,467,0,434,447,637
44,467,0,434,435,637
44,467,0,434,408,637
44,467,0,434,342,637
45,467,0,434,225,637
45,467,0,434,102,637
44,467,0,435,0,637
45,467,0,434,0,637
46,467,1,434,0,636
45,467,0,434,0,636
44,467,0,435,0,637
46,467,1,434,0,636
44,467,0,424,0,637
44,467,0,378,0,637
44,467,0,307,0,637
44,467,0,226,0,636
44,467,0,150,0,636
44,467,0,95,0,636
44,467,1,56,0,636
44,467,0,61,0,636
43,466,0,110,0,637
44,467,0,168,0,637
44,466,0,238,0,636
44,467,0,303,0,636
44,467,0,334,0,637
43,466,0,333,0,637
45,466,243,334,0,636
44,466,0,334,0,636
44,466,0,334,0,637
45,466,0,334,0,636
44,466,0,333,0,636
44,467,0,334,0,636
45,466,0,334,0,637
45,466,273,334,0,637
45,466,277,334,0,637
45,466,223,334,0,636
44,466,8,334,0,636
44,467,52,334,0,636
46,467,148,333,0,636
44,467,105,334,0,636
45,467,0,334,0,636
44,467,261,334,0,636
44,467,311,333,0,636
45,467,493,334,0,637
45,468,579,333,0,636
45,468,599,334,0,636
45,468,624,334,0,636
44,491,685,334,0,636
45,488,672,333,0,637
44,488,532,334,0,636
44,487,376,334,0,636
44,489,353,334,0,637
44,487,468,333,0,637
44,486,609,333,0,637
45,486,683,334,0,636
45,486,685,334,0,637
44,468,685,334,0,636
44,513,685,334,0,636
44,506,685,334,0,636
45,504,686,334,0,636
44,503,685,334,0,636
44,503,685,334,0,637
44,503,685,333,0,637
45,503,685,334,0,636
44,504,686,334,0,636
45,505,685,334,0,637
45,488,685,334,0,637
46,483,686,333,0,636
44,473,685,334,0,637
45,433,684,333,0,636
44,477,684,333,0,636
45,519,684,334,0,636
44,509,683,333,0,637
45,436,684,334,0,636
44,498,683,333,0,636
44,478,684,334,0,636
44,454,685,334,0,636
44,429,684,334,0,637
44,428,683,334,0,637
44,438,682,334,0,636
45,429,683,334,0,637
46,571,684,334,0,636
44,751,684,334,0,636
44,741,713,334,0,636
44,764,727,334,0,636
46,734,700,334,0,636
45,741,685,334,0,636
158,750,684,334,0,636
161,746,685,334,0,636
160,737,685,334,0,636
160,735,685,334,0,636
159,734,686,334,0,636
151,734,684,334,0,636
0,753,685,334,0,636
0,748,684,334,0,636
0,651,684,334,0,636
389,416,615,334,0,636
456,283,664,334,0,636
457,277,685,334,0,636
457,199,650,334,0,636
196,331,608,334,0,636
128,483,613,334,0,636
190,484,640,334,0,637
464,406,642,334,0,636
474,216,656,334,0,636
475,97,640,334,0,636
474,180,636,333,0,636
474,98,685,334,0,636
474,98,684,333,0,636
475,99,684,334,0,636
474,98,684,334,0,636
474,97,685,334,0,636
474,97,685,334,0,636
474,97,685,334,0,636
474,98,686,333,0,636
475,98,685,333,0,636
474,97,685,334,0,636
474,97,685,334,0,636
474,99,685,334,0,636
474,99,685,334,0,637
474,99,685,333,0,636
473,98,685,333,0,635
474,97,685,333,0,636
474,98,615,334,0,636
474,98,613,334,0,636
474,98,598,334,0,636
473,98,599,334,0,635
474,98,684,333,0,636
474,98,684,334,0,636
474,97,685,333,0,636
474,97,684,333,0,636
474,99,684,333,0,635
473,97,684,334,0,635
474,98,685,333,0,629
474,98,684,334,0,552
474,99,684,333,0,405
474,97,684,333,0,240
474,99,685,333,0,148
474,98,684,333,0,211
473,98,684,334,0,383
474,98,684,333,0,552
474,99,685,333,0,627
474,98,685,333,0,534
473,99,685,333,0,354
474,98,684,334,0,179
473,98,684,334,0,174
474,97,684,333,0,352
474,98,684,334,0,520
474,99,684,333,0,560
474,98,684,333,0,560
474,98,684,334,0,560
474,98,685,333,0,560
474,98,685,333,0,560
474,97,684,334,0,560
474,99,684,334,0,561
474,99,685,334,0,560
474,98,685,334,0,561
474,98,685,334,62,562
474,99,685,334,144,561
474,98,684,333,146,560
474,98,685,334,146,560
474,98,684,333,149,560
474,99,685,334,271,561
474,98,684,334,498,561
474,98,684,334,617,560
474,98,685,334,545,561
474,97,685,334,379,561
474,97,684,334,197,561
474,97,685,334,111,561
474,97,685,334,161,561
474,99,685,334,398,561
474,97,684,334,611,561
474,99,684,333,702,561
474,98,684,334,619,561
474,99,685,334,401,561
474,97,685,333,220,561
474,98,685,334,160,561
474,98,684,333,200,560
474,98,685,334,201,561
474,99,684,333,200,560
474,98,685,334,200,561
474,98,685,333,200,561
474,99,685,334,200,561
474,98,685,360,200,561
474,98,684,429,200,561
474,98,685,512,200,561
474,98,684,601,200,561
474,98,684,683,200,561
474,98,684,747,201,561
474,99,685,790,200,561
474,98,684,783,201,561
474,98,685,690,200,561
474,98,685,566,201,561
474,98,685,424,199,561
474,98,684,339,201,561
474,97,685,312,201,561
474,99,685,313,200,561
474,98,685,313,199,561
474,98,685,314,200,561
474,98,685,313,200,561
474,97,685,313,199,561
474,98,711,314,201,561
474,98,854,313,200,561
474,99,1020,314,200,561
474,99,1020,314,200,561
474,98,1022,313,200,561
474,97,1021,315,199,561
474,97,960,314,200,561
474,97,789,314,201,561
474,97,648,314,200,561
474,98,633,313,198,561
474,99,634,312,199,561
474,98,634,313,199,560
474,98,641,313,199,561
474,98,731,313,199,561
474,97,858,313,198,560
474,98,975,313,198,560
474,97,1002,313,199,561
474,98,903,313,199,561
474,98,807,313,198,560
474,97,806,313,199,560
474,99,806,313,198,560
474,99,806,313,198,560
474,98,805,313,198,560
474,98,805,313,198,560
474,98,805,313,198,560
474,97,804,313,197,560
474,97,805,313,197,560
474,98,805,313,199,560
474,98,805,313,198,560
473,97,805,313,198,561
473,98,805,314,199,561
474,228,804,313,198,560
472,208,805,313,199,561
474,210,805,314,198,560
474,209,805,314,198,560
474,184,805,313,198,560
472,55,804,313,197,559
473,82,804,313,197,559
473,93,806,313,198,560
474,88,806,313,198,560
474,90,805,314,198,561
474,89,805,313,198,560
473,298,805,313,198,560
473,354,805,314,197,560
473,354,804,313,198,560
474,354,805,314,199,560
474,354,805,314,198,560
473,752,805,313,198,560
472,916,803,312,197,559
472,924,803,312,198,559
472,876,803,313,198,559
473,324,806,314,199,561
472,279,803,312,198,559
472,886,802,312,197,558
474,895,805,313,198,560
474,595,806,314,197,561
474,555,807,314,198,561
474,555,806,314,198,561
474,555,806,314,198,561
474,555,805,313,198,561
474,555,806,313,198,561
475,555,807,313,198,561
474,554,804,313,198,560
473,552,803,312,197,559
474,554,703,314,198,560
473,553,772,313,197,559
474,554,715,313,198,560
474,555,805,314,198,561
474,555,807,313,198,561
474,555,757,314,198,561
475,555,753,314,197,561
474,555,703,313,198,561
474,555,709,314,198,561
474,555,742,314,199,561
475,556,752,313,198,562
474,555,807,313,198,561
474,555,735,313,197,561
474,555,762,313,198,561
474,555,806,314,198,561
474,555,806,314,198,562
475,556,806,313,198,561
474,555,805,314,198,561
474,555,798,314,198,561
472,555,755,314,198,561
473,555,807,314,199,562
471,555,806,313,197,561
474,555,806,313,198,561
474,555,807,314,197,561
474,555,806,314,198,561
474,555,806,313,198,561
473,555,805,314,198,561
473,555,808,314,199,561
473,555,806,313,198,562
474,555,806,314,198,561
474,555,806,313,198,561
474,555,806,313,200,561
474,555,806,313,203,561
474,554,806,313,207,561
344,554,806,313,206,561
58,554,806,313,206,561
0,554,805,314,207,561
134,555,805,314,206,561
642,554,746,313,206,561
643,554,804,314,207,561
145,554,804,313,207,561
0,555,805,313,206,561
0,554,807,314,206,561
0,555,806,313,207,561
0,555,805,314,207,561
0,555,805,314,206,561
0,555,805,313,208,561
0,555,806,313,207,561
0,555,805,314,207,561
0,555,806,314,206,561
0,554,805,313,206,561
0,555,789,313,206,561
0,555,709,313,207,561
0,555,561,313,207,561
0,555,485,314,206,561
0,555,532,314,207,561
0,555,672,314,207,561
0,554,797,313,207,561
0,555,797,313,207,560
0,554,673,313,207,561
0,555,526,314,207,561
0,555,483,313,207,561
0,555,551,313,208,561
0,555,648,313,207,561
0,555,747,314,206,561
0,555,702,313,206,561
0,555,583,314,207,561
